,,0,1,2,3,4
700,24,3628.5185899777525,0.08377178824090523,0.49296173830892775,0.0,711.9799271528602
700,25,3401.3091110851888,0.16055969716093968,0.4739726027397261,0.0,659.6315336893606
700,26,901.071803135293,0.21120569588657753,0.8328767123287671,0.0,170.97593529947287
800,0,4460.8215828753155,0.19351346679287376,0.4046291922531885,0.0,886.7604459914044
800,1,4182.7322962751505,0.14201699709109866,0.452054794520548,0.0,825.1934619054974
800,2,2347.2158139792095,0.029491840753150027,0.6986301369863014,0.0,450.7452535632221
800,3,3202.208595640289,0.061928053638132204,0.5789324515824279,0.0,625.3950691233429
800,4,2331.7644100703487,0.07832291392263992,0.7123287671232876,0.0,447.1820276464845
800,5,4183.971779561745,0.0886603729013445,0.4594237128011337,0.0,830.8121876236459
800,6,1325.0534318715222,0.10782998408905053,0.8328767123287671,0.0,254.84272841602368
800,7,4154.936624272214,0.3196309968205508,0.42560226735947093,0.0,825.3579940862061
800,8,1806.132034696246,0.03188101316482806,0.8082191780821918,0.0,348.7839898510613
800,9,3265.4043223705407,0.05489750699914492,0.5679735474728389,0.0,638.4293985134477
800,10,3367.6366643580004,0.056088941036962374,0.5534246575342465,0.0,652.6179660943425
800,11,4183.080792318088,0.07857511777722759,0.4437411431270666,0.0,831.1369007057904
800,12,4172.742915727069,0.23905837098741292,0.46291922531884744,0.0,829.0392783453967
800,13,4161.781510201085,0.3081825039712643,0.41228153046764293,0.0,827.0027164118609
800,14,3002.1924975622487,0.1528135451888609,0.6657534246575343,0.0,578.4492786650035
800,15,2341.140812400252,0.06372179111621154,0.6986301369863014,0.0,448.7771553249642
800,16,3024.0784899788673,0.04422864915964791,0.6273972602739726,0.0,592.9379061759788
800,17,2416.839108425003,0.0413349398676363,0.6888049126121871,0.0,470.1812183132332
800,18,3401.3091110851888,0.16055969716093968,0.4739726027397261,0.0,659.6315336893606
800,19,901.071803135293,0.21120569588657753,0.8328767123287671,0.0,170.97593529947287
800,20,4100.184446359669,0.4437425136288254,0.4273972602739726,0.0,815.1962659700484
800,21,4382.344866979587,0.2094784453337748,0.4096362777515352,0.0,870.7292857153197
800,22,1591.0239507637473,0.016377297959979893,0.821917808219178,0.0,306.84620239262745
800,23,4196.904237148827,0.23093548373570466,0.4229570146433632,0.0,833.8216614094638
800,24,2951.9705717509632,0.06042350341494227,0.5830892772791687,0.0,588.0649150191012
800,25,3714.560453310293,0.14420827877739298,0.5397260273972603,0.0,724.652914671475
800,26,1243.9169861918563,0.16963064181759477,0.8328767123287671,0.0,236.0185850240124
800,27,2086.858379021364,0.03134981684206801,0.7430325932923949,0.0,403.35043013296655
800,28,4109.29279536776,0.37710474956849477,0.42777515351913087,0.0,816.9636749410615
800,29,1682.7596807053278,0.017565984339527232,0.8164383561643835,0.0,324.6986356111277
800,30,3084.2480112694943,0.044275394537152055,0.6027397260273972,0.0,605.1828263837176
800,31,4163.935864836508,0.29426895498731526,0.4114312706660368,0.0,827.4090176483179
800,32,3635.4378312037056,0.0695778970729345,0.547945205479452,0.0,709.7305150074853
800,33,1433.4016990097032,0.012628288379241627,0.8301369863013699,0.0,276.3790439762402
900,0,4460.8215828753155,0.19351346679287376,0.4046291922531885,0.0,886.7604459914044
900,1,3202.208595640289,0.061928053638132204,0.5789324515824279,0.0,625.3950691233429
900,2,2331.7644100703487,0.07832291392263992,0.7123287671232876,0.0,447.1820276464845
900,3,1325.0534318715222,0.10782998408905053,0.8328767123287671,0.0,254.84272841602368
900,4,4154.936624272214,0.3196309968205508,0.42560226735947093,0.0,825.3579940862061
900,5,1806.132034696246,0.03188101316482806,0.8082191780821918,0.0,348.7839898510613
900,6,3265.4043223705407,0.05489750699914492,0.5679735474728389,0.0,638.4293985134477
900,7,3367.6366643580004,0.056088941036962374,0.5534246575342465,0.0,652.6179660943425
900,8,4172.742915727069,0.23905837098741292,0.46291922531884744,0.0,829.0392783453967
900,9,4161.781510201085,0.3081825039712643,0.41228153046764293,0.0,827.0027164118609
900,10,3002.1924975622487,0.1528135451888609,0.6657534246575343,0.0,578.4492786650035
900,11,2416.839108425003,0.0413349398676363,0.6888049126121871,0.0,470.1812183132332
900,12,3401.3091110851888,0.16055969716093968,0.4739726027397261,0.0,659.6315336893606
900,13,4100.184446359669,0.4437425136288254,0.4273972602739726,0.0,815.1962659700484
900,14,4382.344866979587,0.2094784453337748,0.4096362777515352,0.0,870.7292857153197
900,15,1591.0239507637473,0.016377297959979893,0.821917808219178,0.0,306.84620239262745
900,16,3714.560453310293,0.14420827877739298,0.5397260273972603,0.0,724.652914671475
900,17,1243.9169861918563,0.16963064181759477,0.8328767123287671,0.0,236.0185850240124
900,18,2086.858379021364,0.03134981684206801,0.7430325932923949,0.0,403.35043013296655
900,19,4109.29279536776,0.37710474956849477,0.42777515351913087,0.0,816.9636749410615
900,20,4163.935864836508,0.29426895498731526,0.4114312706660368,0.0,827.4090176483179
900,21,3635.4378312037056,0.0695778970729345,0.547945205479452,0.0,709.7305150074853
900,22,2366.491978275143,0.030484491138543325,0.7095890410958905,0.0,458.7903524179282
900,23,4321.87295963616,0.26351324486618327,0.3856400566839868,0.0,858.7844299202704
900,24,1708.0520630926871,0.013919861694407966,0.8136986301369863,0.0,329.76145946003345
900,25,3085.5136724674217,0.10242100299644707,0.6328767123287671,0.0,592.8934883643976
900,26,1862.0544962886963,0.0559195337022497,0.7945205479452055,0.0,362.88856290900037
900,27,3121.076608569362,0.05155592153249842,0.6301369863013699,0.0,601.9695112816628
900,28,1006.1134666265078,0.25486148866943586,0.8328767123287671,0.0,188.8288270599766
900,29,2605.302109362842,0.21428950039720998,0.6657534246575343,0.0,492.1529068909557
900,30,4253.457430756281,0.24135505035284924,0.4526216343882853,0.0,845.0822349218635
900,31,4095.597252521032,0.4607581575262636,0.42749173358526216,0.0,814.3028558015475
900,32,3136.9302156858275,0.08194914561440593,0.6055739253660841,0.0,607.4211628130976
900,33,1350.6852739850608,0.1878288719633657,0.6767123287671233,0.0,254.2825638886215
900,34,1571.988875166998,0.08466287199648956,0.8328767123287671,0.0,306.1076761155246
900,35,2379.759152752479,0.061162776960826316,0.6986301369863014,0.0,472.7336164362558
1000,0,4460.8215828753155,0.19351346679287376,0.4046291922531885,0.0,886.7604459914044
1000,1,3202.208595640289,0.061928053638132204,0.5789324515824279,0.0,625.3950691233429
1000,2,2331.7644100703487,0.07832291392263992,0.7123287671232876,0.0,447.1820276464845
1000,3,4154.936624272214,0.3196309968205508,0.42560226735947093,0.0,825.3579940862061
1000,4,1806.132034696246,0.03188101316482806,0.8082191780821918,0.0,348.7839898510613
1000,5,4172.742915727069,0.23905837098741292,0.46291922531884744,0.0,829.0392783453967
1000,6,4161.781510201085,0.3081825039712643,0.41228153046764293,0.0,827.0027164118609
1000,7,3002.1924975622487,0.1528135451888609,0.6657534246575343,0.0,578.4492786650035
1000,8,2416.839108425003,0.0413349398676363,0.6888049126121871,0.0,470.1812183132332
1000,9,4382.344866979587,0.2094784453337748,0.4096362777515352,0.0,870.7292857153197
1000,10,3714.560453310293,0.14420827877739298,0.5397260273972603,0.0,724.652914671475
1000,11,1243.9169861918563,0.16963064181759477,0.8328767123287671,0.0,236.0185850240124
1000,12,2366.491978275143,0.030484491138543325,0.7095890410958905,0.0,458.7903524179282
1000,13,4321.87295963616,0.26351324486618327,0.3856400566839868,0.0,858.7844299202704
1000,14,3085.5136724674217,0.10242100299644707,0.6328767123287671,0.0,592.8934883643976
1000,15,1862.0544962886963,0.0559195337022497,0.7945205479452055,0.0,362.88856290900037
1000,16,3121.076608569362,0.05155592153249842,0.6301369863013699,0.0,601.9695112816628
1000,17,1006.1134666265078,0.25486148866943586,0.8328767123287671,0.0,188.8288270599766
1000,18,4253.457430756281,0.24135505035284924,0.4526216343882853,0.0,845.0822349218635
1000,19,4095.597252521032,0.4607581575262636,0.42749173358526216,0.0,814.3028558015475
1000,20,3136.9302156858275,0.08194914561440593,0.6055739253660841,0.0,607.4211628130976
1000,21,1571.988875166998,0.08466287199648956,0.8328767123287671,0.0,306.1076761155246
1000,22,2379.759152752479,0.061162776960826316,0.6986301369863014,0.0,472.7336164362558
1000,23,3663.9251531885134,0.06025294229042125,0.5643835616438356,0.0,715.7696454901017
1000,24,4165.90968538129,0.2599443417632857,0.46169107227208317,0.0,827.6578988725634
1000,25,1378.0275399593568,0.16900192977916753,0.7561643835616438,0.0,263.973917909205
1000,26,4173.200882342568,0.1330492797103245,0.4610297590930562,0.0,829.0395932198527
1000,27,4105.073427302794,0.44654415508618056,0.4273027869626831,0.0,816.1839275109713
1000,28,2234.0276132392105,0.01576091422953139,0.7232876712328767,0.0,428.7168723532504
1000,29,4114.578784589324,0.35153227718916885,0.4268304204062352,0.0,817.9816413746601
1000,30,1630.1841064733044,0.017614825151052987,0.821917808219178,0.0,314.5101876845011
1000,31,3606.0585502066815,0.16072976501161257,0.5698630136986301,0.0,699.9510879522701
1000,32,2878.978422195019,0.21284178916107196,0.6657534246575343,0.0,552.2526551558194
1000,33,2119.905134439147,0.03029727416878923,0.7462446858762399,0.0,413.1020610906006
1000,34,1365.968106292554,0.11227193093081042,0.8328767123287671,0.0,263.2286973802233
1000,35,3667.0736333135333,0.07319424998779284,0.5534246575342465,0.0,714.166762022048
1000,36,1769.1074257885896,0.010191088007749025,0.8136986301369863,0.0,340.3083270436938
1100,0,4460.8215828753155,0.19351346679287376,0.4046291922531885,0.0,886.7604459914044
1100,1,2331.7644100703487,0.07832291392263992,0.7123287671232876,0.0,447.1820276464845
1100,2,4154.936624272214,0.3196309968205508,0.42560226735947093,0.0,825.3579940862061
1100,3,1806.132034696246,0.03188101316482806,0.8082191780821918,0.0,348.7839898510613
1100,4,4161.781510201085,0.3081825039712643,0.41228153046764293,0.0,827.0027164118609
1100,5,3002.1924975622487,0.1528135451888609,0.6657534246575343,0.0,578.4492786650035
1100,6,4382.344866979587,0.2094784453337748,0.4096362777515352,0.0,870.7292857153197
1100,7,3714.560453310293,0.14420827877739298,0.5397260273972603,0.0,724.652914671475
1100,8,2366.491978275143,0.030484491138543325,0.7095890410958905,0.0,458.7903524179282
1100,9,4321.87295963616,0.26351324486618327,0.3856400566839868,0.0,858.7844299202704
1100,10,3085.5136724674217,0.10242100299644707,0.6328767123287671,0.0,592.8934883643976
1100,11,1862.0544962886963,0.0559195337022497,0.7945205479452055,0.0,362.88856290900037
1100,12,3121.076608569362,0.05155592153249842,0.6301369863013699,0.0,601.9695112816628
1100,13,1006.1134666265078,0.25486148866943586,0.8328767123287671,0.0,188.8288270599766
1100,14,4253.457430756281,0.24135505035284924,0.4526216343882853,0.0,845.0822349218635
1100,15,4095.597252521032,0.4607581575262636,0.42749173358526216,0.0,814.3028558015475
1100,16,3136.9302156858275,0.08194914561440593,0.6055739253660841,0.0,607.4211628130976
1100,17,2379.759152752479,0.061162776960826316,0.6986301369863014,0.0,472.7336164362558
1100,18,3663.9251531885134,0.06025294229042125,0.5643835616438356,0.0,715.7696454901017
1100,19,4165.90968538129,0.2599443417632857,0.46169107227208317,0.0,827.6578988725634
1100,20,4105.073427302794,0.44654415508618056,0.4273027869626831,0.0,816.1839275109713
1100,21,4114.578784589324,0.35153227718916885,0.4268304204062352,0.0,817.9816413746601
1100,22,3606.0585502066815,0.16072976501161257,0.5698630136986301,0.0,699.9510879522701
1100,23,2878.978422195019,0.21284178916107196,0.6657534246575343,0.0,552.2526551558194
1100,24,2119.905134439147,0.03029727416878923,0.7462446858762399,0.0,413.1020610906006
1100,25,1769.1074257885896,0.010191088007749025,0.8136986301369863,0.0,340.3083270436938
1100,26,4268.545493629061,0.28291953391828256,0.41369863013698627,0.0,842.1228661781075
1100,27,4316.9673672240615,0.24172800473711026,0.41464336324988194,0.0,858.0231489911446
1100,28,2039.7178125221574,0.018130716747729526,0.7753424657534247,0.0,394.3904077424273
1100,29,2633.9316006951167,0.059622063947155815,0.673972602739726,0.0,506.7482331701683
1100,30,1610.3796759379127,0.17762925356803175,0.8328767123287671,0.0,309.24945266584535
1100,31,3311.9134115594466,0.07287201580488564,0.5972602739726027,0.0,644.6693679026465
1100,32,4163.74229611109,0.3189396574547795,0.40925838450637697,0.0,827.3444782624005
1100,33,3683.400935239684,0.16750441599967267,0.5561643835616439,0.0,716.7110783774749
1100,34,1643.7803767767148,0.0825326261438164,0.8328767123287671,0.0,319.57658429531585
1100,35,1649.4956276357811,0.021325542241324505,0.8273972602739725,0.0,317.9061857591775
1100,36,2276.5778072716644,0.06760163143505471,0.7205479452054795,0.0,436.1906775628497
1100,37,4437.55617868272,0.24512148087189897,0.3671232876712329,0.0,881.7299304007106
1100,38,4183.633881229244,0.24083853316535792,0.46367501180916393,0.0,831.821861863875
1100,39,2450.3124849265064,0.07906072465513486,0.6958904109589041,0.0,470.5766788002639
1200,0,4460.8215828753155,0.19351346679287376,0.4046291922531885,0.0,886.7604459914044
1200,1,2331.7644100703487,0.07832291392263992,0.7123287671232876,0.0,447.1820276464845
1200,2,4154.936624272214,0.3196309968205508,0.42560226735947093,0.0,825.3579940862061
1200,3,1806.132034696246,0.03188101316482806,0.8082191780821918,0.0,348.7839898510613
1200,4,4161.781510201085,0.3081825039712643,0.41228153046764293,0.0,827.0027164118609
1200,5,3002.1924975622487,0.1528135451888609,0.6657534246575343,0.0,578.4492786650035
1200,6,4382.344866979587,0.2094784453337748,0.4096362777515352,0.0,870.7292857153197
1200,7,3714.560453310293,0.14420827877739298,0.5397260273972603,0.0,724.652914671475
1200,8,2366.491978275143,0.030484491138543325,0.7095890410958905,0.0,458.7903524179282
1200,9,3085.5136724674217,0.10242100299644707,0.6328767123287671,0.0,592.8934883643976
1200,10,1862.0544962886963,0.0559195337022497,0.7945205479452055,0.0,362.88856290900037
1200,11,3121.076608569362,0.05155592153249842,0.6301369863013699,0.0,601.9695112816628
1200,12,1006.1134666265078,0.25486148866943586,0.8328767123287671,0.0,188.8288270599766
1200,13,4253.457430756281,0.24135505035284924,0.4526216343882853,0.0,845.0822349218635
1200,14,4095.597252521032,0.4607581575262636,0.42749173358526216,0.0,814.3028558015475
1200,15,2379.759152752479,0.061162776960826316,0.6986301369863014,0.0,472.7336164362558
1200,16,3663.9251531885134,0.06025294229042125,0.5643835616438356,0.0,715.7696454901017
1200,17,4105.073427302794,0.44654415508618056,0.4273027869626831,0.0,816.1839275109713
1200,18,4114.578784589324,0.35153227718916885,0.4268304204062352,0.0,817.9816413746601
1200,19,3606.0585502066815,0.16072976501161257,0.5698630136986301,0.0,699.9510879522701
1200,20,2878.978422195019,0.21284178916107196,0.6657534246575343,0.0,552.2526551558194
1200,21,1769.1074257885896,0.010191088007749025,0.8136986301369863,0.0,340.3083270436938
1200,22,4268.545493629061,0.28291953391828256,0.41369863013698627,0.0,842.1228661781075
1200,23,4316.9673672240615,0.24172800473711026,0.41464336324988194,0.0,858.0231489911446
1200,24,2633.9316006951167,0.059622063947155815,0.673972602739726,0.0,506.7482331701683
1200,25,1610.3796759379127,0.17762925356803175,0.8328767123287671,0.0,309.24945266584535
1200,26,3311.9134115594466,0.07287201580488564,0.5972602739726027,0.0,644.6693679026465
1200,27,3683.400935239684,0.16750441599967267,0.5561643835616439,0.0,716.7110783774749
1200,28,1643.7803767767148,0.0825326261438164,0.8328767123287671,0.0,319.57658429531585
1200,29,4183.633881229244,0.24083853316535792,0.46367501180916393,0.0,831.821861863875
1200,30,2450.3124849265064,0.07906072465513486,0.6958904109589041,0.0,470.5766788002639
1200,31,3176.92644812875,0.08888493670663265,0.6013226263580538,0.0,615.8724384081964
1200,32,2308.352196153364,0.06029389506073629,0.726027397260274,0.0,456.88793044292487
1200,33,4167.085914379544,0.25420580460267583,0.46291922531884744,0.0,828.6339514052039
1200,34,4316.41508102254,0.29232118202871726,0.4054794520547945,0.0,852.1200853915515
1200,35,1790.100780125455,0.1842630369470017,0.7452054794520548,0.0,344.6769936987417
1200,36,1651.28516027183,0.021755111936311196,0.8273972602739725,0.0,318.2351006941673
1200,37,2151.318755681829,0.09350126738984464,0.7753424657534247,0.0,413.86322909599994
1200,38,4447.905423590617,0.21675415881112764,0.37184695323571093,0.0,883.7072304645492
1200,39,4167.238158539443,0.313478195588302,0.40973075106282475,0.0,828.0860295587041
1200,40,1068.1928442277776,0.24898486696016545,0.8328767123287671,0.0,202.82812178107494
1200,41,4300.632221441635,0.24589809314351205,0.42777515351913087,0.0,854.4833244468457
1200,42,4408.868531975002,0.2285041231006446,0.4,0.0,876.6657652606046
1200,43,4352.404856854363,0.3318292442492079,0.3972602739726028,0.0,859.9033676502747
1200,44,4470.199393880288,0.2285978826365768,0.36986301369863017,0.0,887.7762246406529
1300,0,4460.8215828753155,0.19351346679287376,0.4046291922531885,0.0,886.7604459914044
1300,1,2331.7644100703487,0.07832291392263992,0.7123287671232876,0.0,447.1820276464845
1300,2,4154.936624272214,0.3196309968205508,0.42560226735947093,0.0,825.3579940862061
