Ak,irri,env,fld_c,Kp,Name
4429.237821,0.133866097,0.721854305,0,861.6028315,Fair hydropower
4430.332398,0.052066892,0.721854305,0,862.2600754,Fair hydropower
4457.392877,0.858080051,0.715231788,0,854.3385305,Fair hydropower
4455.389349,0.816580143,0.715231788,0,854.5350396,Fair hydropower
4454.3438,0.805799493,0.715231788,0,855.0062322,Fair hydropower
4453.385145,0.754982083,0.715231788,0,856.4237446,Fair hydropower
4455.933252,0.721373494,0.715231788,0,857.6635128,Fair hydropower
4460.814618,0.625156545,0.715231788,0,860.1636604,Fair hydropower
4454.200036,0.479678922,0.715231788,0,862.3682142,Fair hydropower
4452.891105,0.443737533,0.715231788,0,863.5538537,Fair hydropower
4460.187648,0.393152078,0.715231788,0,864.0384346,Fair hydropower
4451.530558,0.158879871,0.715231788,0,865.7160056,Fair hydropower
4468.672724,0.865837846,0.708609272,0,856.2897227,Fair hydropower
4492.441069,0.815623385,0.701986755,0,861.3536752,Fair hydropower
4488.713019,0.771558236,0.701986755,0,862.0681234,Fair hydropower
4496.087259,0.709649255,0.701986755,0,864.800172,Fair hydropower
4492.369608,0.676570966,0.701986755,0,865.3343236,Fair hydropower
4484.280725,0.50245134,0.701986755,0,866.9155248,Fair hydropower
4486.538337,0.467587579,0.701986755,0,865.7430387,Fair hydropower
4486.337782,0.414782479,0.701986755,0,866.6248737,Fair hydropower
4478.469415,0.396552354,0.701986755,0,867.6875942,Fair hydropower
4484.64495,0.395304778,0.701986755,0,867.4987604,Fair hydropower
4476.46748,0.364118617,0.701986755,0,868.2589095,Fair hydropower
4477.261673,0.323449501,0.701986755,0,869.5763801,Fair hydropower
4475.736071,0.300457652,0.701986755,0,870.1243775,Fair hydropower
4480.078885,0.262160253,0.701986755,0,870.5247909,Fair hydropower
4479.686567,0.103615491,0.701986755,0,871.4012763,Fair hydropower
4487.446496,0.013362463,0.701986755,0,872.9029853,Fair hydropower
4511.141002,0.869825247,0.695364238,0,864.1027332,Fair hydropower
4507.257396,0.811351027,0.695364238,0,865.2505182,Fair hydropower
4514.640052,0.797202311,0.695364238,0,866.6813506,Fair hydropower
4505.750895,0.650808179,0.695364238,0,868.628459,Fair hydropower
4500.944583,0.546253116,0.695364238,0,870.4063127,Fair hydropower
4506.214753,0.510413133,0.695364238,0,869.1385567,Fair hydropower
4501.775848,0.491691451,0.695364238,0,870.8448208,Fair hydropower
4497.040416,0.408384054,0.695364238,0,871.0772176,Fair hydropower
4501.733368,0.348004114,0.695364238,0,871.8876905,Fair hydropower
4501.383547,0.34237529,0.695364238,0,874.0215513,Fair hydropower
4498.614975,0.247400911,0.695364238,0,875.0789264,Fair hydropower
4539.831638,0.86711071,0.682119205,0,869.7636968,Fair hydropower
4542.184983,0.813927585,0.682119205,0,871.5901377,Fair hydropower
4541.48608,0.77960602,0.682119205,0,872.4427719,Fair hydropower
4542.597135,0.772053408,0.682119205,0,871.9583134,Fair hydropower
4540.878183,0.755073968,0.682119205,0,872.5723429,Fair hydropower
4542.594237,0.719241225,0.682119205,0,874.024013,Fair hydropower
4545.870592,0.656514912,0.682119205,0,875.8292746,Fair hydropower
4546.850416,0.643874577,0.682119205,0,876.1784603,Fair hydropower
4547.853052,0.586886575,0.682119205,0,877.630435,Fair hydropower
4547.24087,0.532457299,0.682119205,0,878.2763981,Fair hydropower
4546.383052,0.49612459,0.682119205,0,879.7582729,Fair hydropower
4553.182256,0.402567327,0.682119205,0,881.7768884,Fair hydropower
4556.616588,0.850620434,0.675496689,0,873.5281168,Fair hydropower
4561.950317,0.755194958,0.675496689,0,876.6181193,Fair hydropower
4549.728795,0.619504191,0.675496689,0,877.1856833,Fair hydropower
4560.85075,0.586082891,0.675496689,0,880.1843104,Fair hydropower
4544.842774,0.334767099,0.675496689,0,882.5252416,Fair hydropower
4546.180491,0.286348377,0.675496689,0,882.0048733,Fair hydropower
4545.541334,0.270884118,0.675496689,0,883.9159593,Fair hydropower
4547.856858,0.200062967,0.675496689,0,884.355995,Fair hydropower
4550.127522,0.144586485,0.675496689,0,884.8908646,Fair hydropower
4554.403677,0.060664839,0.675496689,0,885.5991443,Fair hydropower
4592.458311,0.863216756,0.662251656,0,880.0021353,Fair hydropower
4593.175863,0.81478416,0.662251656,0,880.36932,Fair hydropower
4592.394846,0.791773026,0.662251656,0,882.0839652,Fair hydropower
4594.25585,0.786319495,0.662251656,0,881.3786575,Fair hydropower
4591.594103,0.756111381,0.662251656,0,883.0777001,Fair hydropower
4597.569801,0.670697002,0.662251656,0,885.3995771,Fair hydropower
4598.905347,0.641387175,0.662251656,0,886.2184031,Fair hydropower
4590.278396,0.556778761,0.662251656,0,886.6431643,Fair hydropower
4592.962206,0.530598294,0.662251656,0,887.3127768,Fair hydropower
4592.478923,0.456390725,0.662251656,0,889.0893203,Fair hydropower
4592.585975,0.37125792,0.662251656,0,890.4936449,Fair hydropower
4589.817851,0.272040999,0.662251656,0,890.9822263,Fair hydropower
4597.778796,0.866275211,0.655629139,0,880.3866063,Fair hydropower
4616.950359,0.827811974,0.655629139,0,885.7321681,Fair hydropower
4614.710446,0.728081206,0.655629139,0,887.438497,Fair hydropower
4615.76527,0.641730089,0.655629139,0,889.8174018,Fair hydropower
4614.97587,0.608310174,0.655629139,0,890.1630113,Fair hydropower
4611.248242,0.494357316,0.655629139,0,892.3953561,Fair hydropower
4614.784951,0.372984483,0.655629139,0,894.6959957,Fair hydropower
4611.136028,0.266185712,0.655629139,0,896.2513576,Fair hydropower
4615.257828,0.102575725,0.655629139,0,896.8556111,Fair hydropower
4696.514707,0.212822058,0.649006623,0,911.1210621,Fair hydropower
4644.03984,0.870441332,0.642384106,0,889.5009485,Fair hydropower
4644.495365,0.798375266,0.642384106,0,891.3717489,Fair hydropower
4639.05674,0.748325249,0.642384106,0,892.331468,Fair hydropower
4640.311773,0.676823946,0.642384106,0,894.0843761,Fair hydropower
4646.560917,0.616944616,0.642384106,0,896.260696,Fair hydropower
4642.760784,0.479753873,0.642384106,0,898.7748266,Fair hydropower
4642.845531,0.376916463,0.642384106,0,899.7329989,Fair hydropower
4650.709384,0.85424764,0.635761589,0,891.2754068,Fair hydropower
4657.09641,0.817555652,0.635761589,0,893.0733989,Fair hydropower
4659.739677,0.750915588,0.635761589,0,896.0305278,Fair hydropower
4652.466919,0.656513168,0.635761589,0,896.7041165,Fair hydropower
4652.629815,0.630068638,0.635761589,0,897.1869063,Fair hydropower
4656.82228,0.51282829,0.635761589,0,899.6606975,Fair hydropower
4651.837123,0.456936161,0.635761589,0,900.7149736,Fair hydropower
4661.968393,0.408534005,0.635761589,0,902.6635356,Fair hydropower
4662.374079,0.377054935,0.635761589,0,903.4950757,Fair hydropower
4661.014925,0.308245678,0.635761589,0,904.6642473,Fair hydropower
4695.457076,0.86406913,0.622516556,0,899.9294657,Fair hydropower
4692.246421,0.800699385,0.622516556,0,900.3539321,Fair hydropower
4693.142928,0.720524901,0.622516556,0,902.8381702,Fair hydropower
4686.278244,0.621689756,0.622516556,0,903.4378723,Fair hydropower
4688.404065,0.576982655,0.622516556,0,904.9521361,Fair hydropower
4687.069312,0.560570427,0.622516556,0,906.0619809,Fair hydropower
4690.776261,0.50005018,0.622516556,0,907.8393609,Fair hydropower
4682.394284,0.303500573,0.622516556,0,908.8494831,Fair hydropower
4684.706085,0.2956328,0.622516556,0,909.7680914,Fair hydropower
4699.482087,0.801960879,0.61589404,0,902.4301554,Fair hydropower
4706.149165,0.762410809,0.61589404,0,904.4899532,Fair hydropower
4708.192971,0.695966519,0.61589404,0,906.1224958,Fair hydropower
4704.936547,0.598004049,0.61589404,0,907.1258588,Fair hydropower
4703.58093,0.539319935,0.61589404,0,908.0138942,Fair hydropower
4700.611364,0.511401828,0.61589404,0,909.3871368,Fair hydropower
4714.023851,0.490874297,0.61589404,0,912.1346364,Fair hydropower
4709.310366,0.305002051,0.61589404,0,913.8984165,Fair hydropower
4710.419918,0.854806012,0.609271523,0,902.9156948,Fair hydropower
4741.054899,0.847611259,0.602649007,0,909.3260504,Fair hydropower
4740.007152,0.787148357,0.602649007,0,910.7390136,Fair hydropower
4732.892457,0.702718719,0.602649007,0,911.28668,Fair hydropower
4741.943414,0.697297672,0.602649007,0,913.2161833,Fair hydropower
4736.148902,0.564632363,0.602649007,0,915.8930335,Fair hydropower
4733.191896,0.462442445,0.602649007,0,916.0896237,Fair hydropower
4731.772869,0.400055238,0.602649007,0,916.6954697,Fair hydropower
4741.522524,0.360989141,0.602649007,0,918.8289612,Fair hydropower
4745.617423,0.339632464,0.602649007,0,917.5014909,Fair hydropower
4742.561769,0.309128538,0.602649007,0,918.0033799,Fair hydropower
4744.619665,0.298710498,0.602649007,0,920.2810307,Fair hydropower
4858.633335,0.883583595,0.59602649,0,929.3479971,Fair hydropower
4877.778773,0.804589822,0.59602649,0,936.8040185,Fair hydropower
4956.950383,0.750201487,0.59602649,0,952.060616,Fair hydropower
5010.66014,0.633336561,0.59602649,0,966.5012537,Fair hydropower
5012.909508,0.590154449,0.59602649,0,963.7595745,Fair hydropower
5014.964274,0.471222713,0.59602649,0,971.412445,Fair hydropower
5023.508863,0.36488598,0.59602649,0,974.0400275,Fair hydropower
5024.12287,0.258508985,0.59602649,0,974.351986,Fair hydropower
5017.741318,0.470291981,0.582781457,0,971.8477827,Fair hydropower
5023.460851,0.464764325,0.543046358,0,973.2157114,Fair hydropower
5024.40086,0.320669835,0.523178808,0,973.8915553,Fair hydropower
3702.765583,0.823488062,0.993377483,0,710.4963303,Fair environment
3698.450264,0.759547297,0.993377483,0,710.976988,Fair environment
3695.933471,0.737475385,0.993377483,0,711.1071915,Fair environment
3687.974334,0.635831536,0.993377483,0,712.841363,Fair environment
3685.505977,0.613808802,0.993377483,0,713.752218,Fair environment
3704.419519,0.555943902,0.993377483,0,718.4216401,Fair environment
3692.090554,0.43506133,0.993377483,0,718.8854832,Fair environment
3693.377853,0.376034064,0.993377483,0,718.7152356,Fair environment
3689.202248,0.182914135,0.993377483,0,721.164587,Fair environment
3686.599257,0.0007257,0.993377483,0,723.3517095,Fair environment
3733.292848,0.865668281,0.98013245,0,715.7161807,Fair environment
3736.411485,0.804040277,0.98013245,0,717.3117914,Fair environment
3735.148089,0.778782169,0.98013245,0,718.7887489,Fair environment
3732.778237,0.747184102,0.98013245,0,719.309876,Fair environment
3736.166174,0.685376253,0.98013245,0,721.7370703,Fair environment
3740.019751,0.635830315,0.98013245,0,721.8860023,Fair environment
3738.502468,0.609046547,0.98013245,0,722.4871243,Fair environment
3750.902155,0.550861748,0.98013245,0,725.7515644,Fair environment
3755.065054,0.49974886,0.98013245,0,727.4490431,Fair environment
3737.345518,0.372255682,0.98013245,0,727.5112297,Fair environment
3716.50407,0.2060752,0.98013245,0,728.7069957,Fair environment
3722.139214,0.081157839,0.98013245,0,729.7004649,Fair environment
3756.56014,0.865122594,0.973509934,0,719.7217221,Fair environment
3766.524125,0.769810246,0.973509934,0,724.8240033,Fair environment
3752.312895,0.627315002,0.973509934,0,725.4542868,Fair environment
3748.68872,0.563957174,0.973509934,0,727.0036258,Fair environment
3769.805663,0.499209831,0.973509934,0,730.3418361,Fair environment
3742.25958,0.216117836,0.973509934,0,731.0499904,Fair environment
3733.503175,0.102396432,0.973509934,0,731.8805027,Fair environment
3778.25228,0.478186125,0.966887417,0,734.8969988,Fair environment
3787.362328,0.414948476,0.966887417,0,735.2481495,Fair environment
3800.733266,0.88794975,0.960264901,0,727.7924028,Fair environment
3795.481411,0.767748635,0.960264901,0,730.221506,Fair environment
3800.167871,0.745962708,0.960264901,0,731.5952085,Fair environment
3791.533891,0.60289098,0.960264901,0,734.1013087,Fair environment
3778.258555,0.310265834,0.960264901,0,736.1921437,Fair environment
3767.282294,0.206454159,0.960264901,0,738.2762842,Fair environment
3774.227179,0.120645137,0.960264901,0,738.974254,Fair environment
3774.715129,0.03427511,0.960264901,0,739.6229155,Fair environment
3817.305532,0.904779979,0.953642384,0,730.0080058,Fair environment
3811.640423,0.810523113,0.953642384,0,732.0508264,Fair environment
3801.0648,0.710606457,0.953642384,0,732.7441687,Fair environment
3811.315969,0.689237548,0.953642384,0,734.4755013,Fair environment
3814.819042,0.604099549,0.953642384,0,737.1056604,Fair environment
3799.336241,0.475918896,0.953642384,0,738.4346824,Fair environment
3790.625864,0.298609231,0.953642384,0,738.6090742,Fair environment
3792.053872,0.216967997,0.953642384,0,742.8146586,Fair environment
3800.04474,0.057145018,0.953642384,0,743.8529003,Fair environment
3854.555002,0.86987329,0.940397351,0,738.6499705,Fair environment
3846.806791,0.802181313,0.940397351,0,739.0841799,Fair environment
3855.295476,0.781897438,0.940397351,0,741.1090064,Fair environment
3849.202736,0.670085427,0.940397351,0,742.5055789,Fair environment
3857.095708,0.614733349,0.940397351,0,744.911029,Fair environment
3849.859911,0.568960839,0.940397351,0,746.2703913,Fair environment
3854.388651,0.417547684,0.940397351,0,747.8483627,Fair environment
3859.917713,0.394274762,0.940397351,0,749.2593651,Fair environment
3831.139201,0.212221535,0.940397351,0,750.250426,Fair environment
3871.240959,0.880235312,0.933774834,0,741.3631325,Fair environment
3869.952278,0.820895993,0.933774834,0,742.44231,Fair environment
3868.272083,0.801664838,0.933774834,0,743.3676234,Fair environment
3870.806031,0.773853131,0.933774834,0,744.5924102,Fair environment
3863.498306,0.668721588,0.933774834,0,746.0778196,Fair environment
3873.267903,0.630551323,0.933774834,0,747.7950128,Fair environment
3854.693226,0.532996585,0.933774834,0,748.2097703,Fair environment
3850.625453,0.419590549,0.933774834,0,749.7511617,Fair environment
3869.446725,0.326320335,0.933774834,0,752.1323957,Fair environment
3848.987279,0.233407454,0.933774834,0,753.2192446,Fair environment
3874.919444,0.900174195,0.927152318,0,741.6933946,Fair environment
3896.0852,0.463973166,0.927152318,0,755.5190076,Fair environment
3893.220105,0.86601179,0.920529801,0,746.1698271,Fair environment
3900.450964,0.818947859,0.920529801,0,749.0735129,Fair environment
3893.714129,0.727950266,0.920529801,0,749.7622873,Fair environment
3901.254422,0.665514779,0.920529801,0,752.4066413,Fair environment
3901.857601,0.639668839,0.920529801,0,753.0360737,Fair environment
3901.466398,0.591190291,0.920529801,0,753.7528641,Fair environment
3890.961741,0.551712888,0.920529801,0,754.2567597,Fair environment
3900.297708,0.542460814,0.920529801,0,754.6549945,Fair environment
3892.705262,0.453995983,0.920529801,0,756.4872854,Fair environment
3904.388584,0.41979473,0.920529801,0,757.2135306,Fair environment
3892.540003,0.292692568,0.920529801,0,758.1947608,Fair environment
3883.284851,0.260338319,0.920529801,0,759.0061807,Fair environment
3893.680674,0.23444082,0.920529801,0,760.1142861,Fair environment
3889.54235,0.138711143,0.920529801,0,760.5479086,Fair environment
3892.151965,0.066380546,0.920529801,0,760.6121798,Fair environment
3919.892025,0.86177515,0.913907285,0,751.4574308,Fair environment
3924.531794,0.848466127,0.913907285,0,752.7455993,Fair environment
3922.726359,0.809984342,0.913907285,0,753.5353994,Fair environment
3920.911134,0.700202762,0.913907285,0,755.3889248,Fair environment
3920.629833,0.695125184,0.913907285,0,756.2467453,Fair environment
3921.907338,0.694549339,0.913907285,0,755.693463,Fair environment
3921.269933,0.618238156,0.913907285,0,757.15243,Fair environment
3922.060709,0.592510228,0.913907285,0,758.018578,Fair environment
3911.474497,0.536301855,0.913907285,0,759.3835559,Fair environment
3910.81065,0.513352427,0.913907285,0,759.5907193,Fair environment
3914.257493,0.48412039,0.913907285,0,760.0686269,Fair environment
3928.602939,0.400922583,0.913907285,0,762.3578749,Fair environment
3930.827329,0.391539742,0.913907285,0,763.2896907,Fair environment
3901.61565,0.163115452,0.913907285,0,763.5175679,Fair environment
3911.741262,0.142710937,0.913907285,0,763.7337108,Fair environment
3907.178656,0.135066022,0.913907285,0,764.4006594,Fair environment
3910.140441,0.011252419,0.913907285,0,764.9002057,Fair environment
3940.419163,0.854900892,0.900662252,0,755.6243209,Fair environment
3957.197236,0.80856446,0.900662252,0,759.9356129,Fair environment
3958.996268,0.785286225,0.900662252,0,760.7094938,Fair environment
3957.196802,0.758313214,0.900662252,0,761.271757,Fair environment
3956.685126,0.751959796,0.900662252,0,761.5861441,Fair environment
3958.778995,0.742116896,0.900662252,0,761.5792182,Fair environment
3956.945623,0.720987684,0.900662252,0,762.1196449,Fair environment
3953.540469,0.65689957,0.900662252,0,763.2839238,Fair environment
3948.900197,0.615747072,0.900662252,0,764.2537397,Fair environment
3949.242737,0.509807341,0.900662252,0,766.4045379,Fair environment
3944.565243,0.412760968,0.900662252,0,767.1732572,Fair environment
3946.750927,0.366773221,0.900662252,0,768.281284,Fair environment
3950.274069,0.331204623,0.900662252,0,767.1919395,Fair environment
3947.656313,0.28274094,0.900662252,0,767.5225933,Fair environment
3939.73631,0.276194514,0.900662252,0,769.4035384,Fair environment
3944.261598,0.266846853,0.900662252,0,768.6967397,Fair environment
3940.123716,0.228745624,0.900662252,0,770.7645584,Fair environment
3944.600285,0.150043185,0.900662252,0,769.2839987,Fair environment
3946.522148,0.017216026,0.900662252,0,771.9532205,Fair environment
3975.115221,0.85875693,0.894039735,0,761.9708827,Fair environment
3971.338357,0.807325188,0.894039735,0,762.9765784,Fair environment
3976.510975,0.78275903,0.894039735,0,764.1461893,Fair environment
3971.361367,0.715000087,0.894039735,0,765.5029521,Fair environment
3974.405524,0.682918158,0.894039735,0,766.0050219,Fair environment
3972.763411,0.664440359,0.894039735,0,766.9092867,Fair environment
3972.561798,0.626371079,0.894039735,0,767.4352774,Fair environment
3972.061422,0.614834085,0.894039735,0,767.5708511,Fair environment
3968.26959,0.590768481,0.894039735,0,768.8350773,Fair environment
3967.837993,0.565529109,0.894039735,0,769.0477925,Fair environment
3967.792922,0.548716121,0.894039735,0,769.7199187,Fair environment
3971.472333,0.525924573,0.894039735,0,769.0523448,Fair environment
3967.238981,0.522710735,0.894039735,0,770.2609529,Fair environment
3960.935989,0.417433273,0.894039735,0,770.8774336,Fair environment
3968.113279,0.410982982,0.894039735,0,770.1402993,Fair environment
3958.92111,0.303537988,0.894039735,0,771.4100615,Fair environment
3960.198976,0.230955834,0.894039735,0,774.3473041,Fair environment
3960.509351,0.198930923,0.894039735,0,773.1971267,Fair environment
3964.942803,0.003317911,0.894039735,0,775.369453,Fair environment
4001.532777,0.859401556,0.880794702,0,767.2952179,Fair environment
4014.961034,0.80495314,0.880794702,0,771.1949959,Fair environment
4017.04012,0.785421654,0.880794702,0,771.9269761,Fair environment
4014.087822,0.713155735,0.880794702,0,772.930521,Fair environment
4008.391833,0.680722773,0.880794702,0,773.1390748,Fair environment
4012.36593,0.602404453,0.880794702,0,774.8773176,Fair environment
4007.58994,0.573611974,0.880794702,0,775.2183985,Fair environment
4009.180721,0.51731115,0.880794702,0,775.0227673,Fair environment
4003.994638,0.5047753,0.880794702,0,776.9237301,Fair environment
4007.774521,0.458922036,0.880794702,0,777.7471724,Fair environment
4011.777879,0.42386285,0.880794702,0,779.1079552,Fair environment
4012.357277,0.405015679,0.880794702,0,777.9875711,Fair environment
4016.169307,0.382184216,0.880794702,0,779.106845,Fair environment
3992.684861,0.212311259,0.880794702,0,780.5177535,Fair environment
3994.417889,0.087515503,0.880794702,0,780.8700304,Fair environment
3999.745107,0.019241151,0.880794702,0,781.9208038,Fair environment
4024.56791,0.857747319,0.874172185,0,771.6659969,Fair environment
4028.928501,0.834698498,0.874172185,0,772.9005507,Fair environment
4027.86971,0.833049005,0.874172185,0,773.0142125,Fair environment
4026.00258,0.784788819,0.874172185,0,773.8376652,Fair environment
4024.741965,0.755018655,0.874172185,0,774.4337495,Fair environment
4022.643861,0.709022432,0.874172185,0,774.8775124,Fair environment
4025.851861,0.68308467,0.874172185,0,775.5915641,Fair environment
4029.417902,0.635553616,0.874172185,0,777.4214003,Fair environment
4017.827377,0.56395969,0.874172185,0,778.7929452,Fair environment
4035.153431,0.521150811,0.874172185,0,781.5058415,Fair environment
4014.509654,0.257782827,0.874172185,0,782.4046788,Fair environment
4013.552535,0.151872986,0.874172185,0,783.4146617,Fair environment
4015.004574,0.135531407,0.874172185,0,784.0778477,Fair environment
4017.752169,0.00105699,0.874172185,0,785.2378781,Fair environment
3979.225071,0.900096898,0.867549669,0,759.5769448,Fair environment
4044.717639,0.866479068,0.860927152,0,774.4692584,Fair environment
4044.455837,0.863065727,0.860927152,0,774.522363,Fair environment
4061.500311,0.810702945,0.860927152,0,780.074111,Fair environment
4065.490014,0.769382639,0.860927152,0,781.4707809,Fair environment
4059.913229,0.666505174,0.860927152,0,783.1215569,Fair environment
4065.362637,0.63922848,0.860927152,0,784.0609041,Fair environment
4063.255436,0.638359218,0.860927152,0,784.8012629,Fair environment
4049.539862,0.509310041,0.860927152,0,785.275987,Fair environment
4056.723327,0.488354846,0.860927152,0,785.9720577,Fair environment
4055.231654,0.454733593,0.860927152,0,787.1260212,Fair environment
4064.265339,0.41464089,0.860927152,0,788.1972181,Fair environment
4043.145484,0.240489354,0.860927152,0,789.8025499,Fair environment
4047.679346,0.194030215,0.860927152,0,789.5372819,Fair environment
4068.899308,0.887487182,0.854304636,0,778.7499199,Fair environment
4071.697006,0.829128692,0.854304636,0,780.7712863,Fair environment
4070.698054,0.812163061,0.854304636,0,781.4169624,Fair environment
4068.679161,0.805892357,0.854304636,0,781.5347813,Fair environment
4083.514282,0.763436867,0.854304636,0,785.1393102,Fair environment
4084.734617,0.732294734,0.854304636,0,785.9007412,Fair environment
4082.399082,0.62566359,0.854304636,0,787.8329871,Fair environment
4081.861165,0.613846064,0.854304636,0,788.0118979,Fair environment
4062.347621,0.41855097,0.854304636,0,790.8031081,Fair environment
4065.236179,0.396399905,0.854304636,0,789.9210072,Fair environment
4062.894232,0.393524006,0.854304636,0,791.2934632,Fair environment
4066.160894,0.326821431,0.854304636,0,791.1130932,Fair environment
4064.544929,0.256428984,0.854304636,0,792.0195654,Fair environment
4058.85621,0.244877893,0.854304636,0,792.8343204,Fair environment
4060.275618,0.007225456,0.854304636,0,793.2346533,Fair environment
4122.319286,0.87938722,0.841059603,0,789.4442998,Fair environment
