hydropowerAk,irrigation,environment,floodcontrol,hydropowerKp
5025.209441038554,0.3643147004638239,0.30826641473783656,0.0,974.3232687270566
5011.449175129903,0.0671286814419685,0.3616438356164383,0.0,972.1259549750301
5019.418680274591,0.558534627714879,0.32649976381672174,0.0,969.6988138051253
5021.571236718888,0.18369952133868947,0.3558809636277751,0.0,974.6324748198869
5023.987017177953,0.45117092008782694,0.2966461974492206,0.0,973.5640908756126
3882.5185417202338,0.135312311118129,0.6109589041095891,0.0,733.3269891892439
5022.124316411479,0.4503539294097108,0.3213982050070855,0.0,969.4850087129838
3961.8286767206414,0.19954973546463334,0.589041095890411,0.0,750.7857363649803
3375.3297965792963,0.13796085698074573,0.6904109589041096,0.0,637.8620673076683
5025.171447751178,0.20736072250060103,0.29985829003306563,0.0,975.0382889275644
3580.953314768875,0.07840357835411063,0.6602739726027398,0.0,674.5663413482594
5017.22429388999,0.658711746904574,0.32725555030703823,0.0,968.4615636716096
5023.588659672924,0.4184349076276951,0.3203589985829003,0.0,974.0095304095595
5023.903292462362,0.06294855196186269,0.35210203117619276,0.0,975.1350867536288
5015.676303374218,0.6121819655768201,0.3308455361360416,0.0,968.0952495930225
3937.288922987651,0.12675056753020467,0.5917808219178082,0.0,744.1821592504049
5016.484924630711,0.4605734061474046,0.3276334435521965,0.0,972.1708621533703
5025.446843569031,0.051416613006551155,0.32158715162966467,0.0,974.5887997770235
5024.915201656997,0.3599066743077418,0.3422768068020784,0.0,974.5596761903553
5026.060427407777,0.01965264298148472,0.3198866320264525,0.0,974.7298666263407
5019.171703879274,0.608017593061684,0.32470477090222016,0.0,969.1535204780047
5020.873188148426,0.4506785415979996,0.3080774681152575,0.0,973.0695256438789
5016.314000793137,0.4129871733968571,0.33670288143599436,0.0,972.5858449015984
5016.85133085338,0.5718731080041058,0.3326405290505432,0.0,968.6336447475406
5012.610765534093,0.4101258697021825,0.3428436466698158,0.0,971.4615638753771
5025.8504751203445,0.01118248433270726,0.3201700519603212,0.0,974.7058726634818
5014.559528283953,0.6577851451113833,0.3383089277279169,0.0,967.7829101875325
4012.6182968983103,0.8509197684405545,0.5917808219178082,0.0,742.469918675907
5023.307174088314,0.35345667366355255,0.3514407179971658,0.0,974.4840476264609
5014.180227460452,0.5885463049053944,0.3308455361360416,0.0,969.3081040568158
5016.778329601784,0.4716525537090983,0.3287671232876712,0.0,971.5783913373158
5016.8505658254735,0.5430962646224385,0.3626830420406235,0.0,967.7603391755937
5018.713188574145,0.7881963364452119,0.3428436466698158,0.0,961.1972941299812
5021.552641471741,0.525969796153193,0.3328294756731224,0.0,969.1751804418312
5013.092552561204,0.6411331738128846,0.35937647614548895,0.0,966.6139688326903
5019.7312543564785,0.5426648961992738,0.35021256495040154,0.0,968.5702402329441
5019.998029235706,0.7014498171816033,0.3498346717052433,0.0,967.1443365422325
5014.493050153157,0.6014423289384657,0.33122342938119986,0.0,968.8048854561837
5010.9253140686205,0.6739738523528666,0.38072744449692963,0.0,965.8188212044644
4142.875275319373,0.8886420417036258,0.5753424657534247,0.0,767.6055735651881
5014.389810386327,0.80947169856873,0.3686348606518659,0.0,962.7728243167423
5012.646004378857,0.7159850752106516,0.3725082664147379,0.0,965.1935794582565
5016.896045966873,0.7155609454838849,0.350118091639112,0.0,966.1504087890356
5020.003842742903,0.5071542223500148,0.3333963155408597,0.0,971.4972651316247
5006.29870721837,0.7333109518394165,0.39064714218233354,0.0,963.6446396977096
5019.2562802906705,0.5653531855604876,0.35342465753424657,0.0,968.3579739444153
5015.046040483848,0.6621624685095151,0.37524799244213514,0.0,966.3133706506221
5010.236635076231,0.7790324848435175,0.39121398205007085,0.0,963.3789673910346
5014.02039699622,0.7713978954433933,0.3788379782711384,0.0,963.22887012203
5017.831813779681,0.8385465887054094,0.3365139348134152,0.0,962.2842164976041
5010.713528872739,0.8146759404088935,0.38101086443079835,0.0,962.652715787949
5016.442265840762,0.8520428560256259,0.3461502125649504,0.0,961.4405305173251
5012.960215673351,0.80910837922033,0.37203589985829,0.0,962.3907535371142
5012.368029150954,0.7688282353398677,0.3855455833726972,0.0,964.0780793881735
5018.5643685764735,0.8527258990190617,0.3212092583845064,0.0,961.1602836268625
5016.849201515631,0.7602040069475214,0.3603212092583845,0.0,965.405390097667
5008.80570039323,0.8158564275689038,0.38384506376948513,0.0,963.2254521106839
3016.504276952807,0.7995825097364361,0.7835616438356164,0.0,553.2987479057565
5013.464678328503,0.8347942416490611,0.37817666509211145,0.0,961.8668777318582
3039.8996496599148,0.8354139383775009,0.7726027397260273,0.0,556.3890920180766
3892.3002848060505,0.7792630509151289,0.6246575342465753,0.0,717.956802865284
5013.712152865876,0.589328764591187,0.3762871988663202,0.0,967.0889770324723
3247.6002576023525,0.8423865953569367,0.7315068493150685,0.0,593.9798794002687
5005.790799503419,0.8200772533343297,0.39178082191780816,0.0,961.7783741173798
2723.6311326587233,0.8419783448289702,0.8328767123287671,0.0,495.3915443139135
5013.7006038572745,0.6613348727136735,0.3827113840340104,0.0,964.9327608129572
4836.343065382943,0.6583192621353431,0.4219178082191781,0.0,925.8127613099795
5017.558519230036,0.7685539769368497,0.35805384978743504,0.0,965.3209381954628
5008.658731401594,0.8557815974053765,0.3900803023145961,0.0,961.0258386143181
5010.87969610336,0.9036826938239252,0.3527633443552196,0.0,959.9773316736447
5016.557026589292,0.801527763707817,0.3573925366084081,0.0,964.2763387519454
4787.902335542138,0.9094399199498239,0.4301369863013699,0.0,910.5755015807748
5013.880870139711,0.8645466896913351,0.36041568256967405,0.0,960.9390023377017
4960.184786434428,0.9099667815428508,0.39178082191780816,0.0,949.621955644058
3168.336703802861,0.8400598451531531,0.7506849315068493,0.0,578.9911397690034
5015.496065940171,0.8636732681033994,0.3508738781294284,0.0,961.2129693165423
3043.0583830435794,0.7952354070814314,0.7726027397260273,0.0,558.1609698362064
4403.029150852476,0.8248330195607162,0.526027397260274,0.0,826.3456195954291
3970.7146465644987,0.668023283522387,0.6027397260273972,0.0,733.9086122250615
4808.159635204973,0.8124765335357861,0.44109589041095887,0.0,915.3789625976325
3192.167728909954,0.8472338450607063,0.7424657534246575,0.0,584.574738010239
