Ak,irri,env,fld_c,Kp,Name
2775.068301,0.084877649,0.59602649,0,547.0327654,Other solutions
2774.82725,0.061119735,0.59602649,0,547.8215213,Other solutions
1000,0,0,-1,180,Min
5100,1,1,0,1000,Max
2584.343779,0.817714563,0.993377483,0,497.6772038,Fair environment
2610.584661,0.839006553,0.986754967,0,502.7579032,Fair environment
2559.835997,0.305360826,0.986754967,0,505.8067287,Fair environment
2557.971495,0.000427192,0.986754967,0,515.2042017,Fair environment
2608.661342,0.799807593,0.98013245,0,503.0328038,Fair environment
2565.345706,0.153078322,0.973509934,0,511.0738427,Fair environment
2661.879961,0.808436582,0.966887417,0,514.1666579,Fair environment
2678.202179,0.766879767,0.966887417,0,518.8821655,Fair environment
2585.87469,0.033610371,0.960264901,0,519.8598374,Fair environment
2592.885711,0.037198483,0.953642384,0,521.396971,Fair environment
2702.243403,0.548010326,0.947019868,0,529.2898173,Fair environment
2683.92883,0.767746123,0.940397351,0,519.1248356,Fair environment
2684.184648,0.715841494,0.940397351,0,520.9224527,Fair environment
2704.660293,0.713785529,0.933774834,0,525.3106501,Fair environment
2693.535584,0.40883711,0.933774834,0,529.9207849,Fair environment
2726.604483,0.376642481,0.913907285,0,536.6944158,Fair environment
2731.873329,0.376641899,0.907284768,0,537.807186,Fair environment
2704.65465,0.563883074,0.840146152,0,530.3351829,Fair environment
2701.49274,0.696104932,0.829641471,0,525.5172699,Fair environment
2698.18129,0.786185902,0.822790591,0,522.3813472,Fair environment
2743.693856,0.866827327,0.610413336,0,519.9741544,Best irrigation
1362.030521,0.863960429,1,0,242.0454363,Best environment
2775.48953,0.002404354,0.602420644,0,549.7352013,Best hydropower
