,,0,1,2,3
700,19,6052.087064982146,0.2797636909779233,0.3509933774834437,1.0
700,20,6632.449979010766,0.1330431626650517,0.2516556291390728,1.0
700,21,6440.915511068908,0.20081536066992461,0.2450331125827815,1.0
700,22,5459.045725717408,0.32167563002232236,0.4039735099337748,1.0
700,23,6938.976804950001,0.3157869367226492,0.16556291390728473,1.0
700,24,6688.992914711067,0.35827070808274686,0.07947019867549665,1.0
700,25,5613.673741363577,0.15804221831834717,0.49006622516556286,1.0
700,26,6763.433133003446,0.07495375543932015,0.21192052980132448,1.0
700,27,7014.775265697461,0.11459089053049687,0.10596026490066224,1.0
700,28,3877.6650474045664,0.09711961648576228,0.9205298013245033,1.0
700,29,6295.598132010633,0.2857786489958969,0.2781456953642384,1.0
700,30,7896.025608636648,0.6229840217444612,0.0,1.0
800,0,3299.495547764194,0.02739532341897888,1.0,1.0
800,1,1172.0358112799638,0.05484682245219445,1.0,1.0
800,2,6234.649193122693,0.30089694518900373,0.2847682119205298,1.0
800,3,5482.917728027988,0.16508753122896044,0.5827814569536424,1.0
800,4,4514.779994534098,0.05280594974565208,0.8940397350993378,1.0
800,5,5565.4081173358845,0.05813826751420798,0.5562913907284768,1.0
800,6,6158.631203670633,0.019302138145092733,0.41721854304635764,1.0
800,7,1152.740816460553,0.1274273991423582,1.0,1.0
800,8,5920.834019909277,0.12731331351767658,0.42384105960264906,1.0
800,9,6052.087064982146,0.2797636909779233,0.3509933774834437,1.0
800,10,6632.449979010766,0.1330431626650517,0.2516556291390728,1.0
800,11,6440.915511068908,0.20081536066992461,0.2450331125827815,1.0
800,12,5459.045725717408,0.32167563002232236,0.4039735099337748,1.0
800,13,6938.976804950001,0.3157869367226492,0.16556291390728473,1.0
800,14,6688.992914711067,0.35827070808274686,0.07947019867549665,1.0
800,15,6763.433133003446,0.07495375543932015,0.21192052980132448,1.0
800,16,7014.775265697461,0.11459089053049687,0.10596026490066224,1.0
800,17,3877.6650474045664,0.09711961648576228,0.9205298013245033,1.0
800,18,7060.781316581057,0.2677473712637036,0.039735099337748325,1.0
800,19,5903.637943652182,0.15505837737051084,0.4039735099337748,1.0
800,20,5568.681508255304,0.15729488947167147,0.5165562913907285,1.0
800,21,6398.544047008492,0.25916930377325753,0.2516556291390728,1.0
800,22,5977.706759219384,0.09894088513943163,0.4966887417218543,1.0
800,23,7896.025608636648,0.6945612934502231,0.0,1.0
800,24,5842.701786297993,0.24960845841060597,0.4039735099337748,1.0
800,25,7118.723124475999,0.17849561949380915,0.07947019867549665,1.0
800,26,6041.842002119825,0.0617207043596559,0.4039735099337748,1.0
800,27,7294.554881700187,0.11922207325481039,0.0066225165562914245,1.0
800,28,5654.00435340503,0.09464730305740582,0.5364238410596027,1.0
800,29,4011.559174245348,0.25225858360534914,0.5960264900662251,1.0
800,30,6165.267605203811,0.30121803326257174,0.3112582781456954,1.0
800,31,6412.851412634337,0.03461918926258994,0.304635761589404,1.0
800,32,5556.423341800486,0.27627314454644825,0.4039735099337748,1.0
800,33,5635.890760039309,0.1576622493587057,0.4768211920529801,1.0
900,0,1172.0358112799638,0.05484682245219445,1.0,1.0
900,1,6234.649193122693,0.30089694518900373,0.2847682119205298,1.0
900,2,1152.740816460553,0.1274273991423582,1.0,1.0
900,3,6052.087064982146,0.2797636909779233,0.3509933774834437,1.0
900,4,6632.449979010766,0.1330431626650517,0.2516556291390728,1.0
900,5,5459.045725717408,0.32167563002232236,0.4039735099337748,1.0
900,6,6938.976804950001,0.3157869367226492,0.16556291390728473,1.0
900,7,6688.992914711067,0.35827070808274686,0.07947019867549665,1.0
900,8,6763.433133003446,0.07495375543932015,0.21192052980132448,1.0
900,9,7014.775265697461,0.11459089053049687,0.10596026490066224,1.0
900,10,3877.6650474045664,0.09711961648576228,0.9205298013245033,1.0
900,11,5903.637943652182,0.15505837737051084,0.4039735099337748,1.0
900,12,6398.544047008492,0.25916930377325753,0.2516556291390728,1.0
900,13,5842.701786297993,0.24960845841060597,0.4039735099337748,1.0
900,14,7118.723124475999,0.17849561949380915,0.07947019867549665,1.0
900,15,7294.554881700187,0.11922207325481039,0.0066225165562914245,1.0
900,16,4011.559174245348,0.25225858360534914,0.5960264900662251,1.0
900,17,6165.267605203811,0.30121803326257174,0.3112582781456954,1.0
900,18,6412.851412634337,0.03461918926258994,0.304635761589404,1.0
900,19,5556.423341800486,0.27627314454644825,0.4039735099337748,1.0
900,20,6289.508027837754,0.020358249848860963,0.3509933774834437,1.0
900,21,5606.393381950278,0.16527132713119425,0.5562913907284768,1.0
900,22,3434.611414110564,0.027657919621713708,1.0,1.0
900,23,4698.381423339334,0.25993708121533016,0.5033112582781457,1.0
900,24,6415.7724347501935,0.31991906114893964,0.23178807947019864,1.0
900,25,6092.9548770710135,0.1602107160635434,0.3509933774834437,1.0
900,26,6571.996456676146,0.20359743497277377,0.2781456953642384,1.0
900,27,6233.220821333854,0.09605769631570983,0.41721854304635764,1.0
900,28,5663.256523969112,0.059391266785783485,0.5165562913907285,1.0
900,29,6206.189340729392,0.16076741943081346,0.3112582781456954,1.0
900,30,7896.025608636648,0.708119449387133,0.0,1.0
900,31,6500.511233683779,0.2836702000009641,0.21192052980132448,1.0
900,32,6045.396995677187,0.11635952529640547,0.4768211920529801,1.0
900,33,6135.823485902453,0.11785831061859846,0.3841059602649006,1.0
900,34,4530.336696574724,0.05295573623720278,0.8940397350993378,1.0
900,35,5654.366159634197,0.1578917085427335,0.45695364238410596,1.0
900,36,7110.548219985476,0.26349353432748107,0.07947019867549665,1.0
900,37,7052.834788440877,0.3001010840191663,0.07947019867549665,1.0
1000,0,1172.0358112799638,0.05484682245219445,1.0,1.0
1000,1,6234.649193122693,0.30089694518900373,0.2847682119205298,1.0
1000,2,1152.740816460553,0.1274273991423582,1.0,1.0
1000,3,6052.087064982146,0.2797636909779233,0.3509933774834437,1.0
1000,4,6632.449979010766,0.1330431626650517,0.2516556291390728,1.0
1000,5,6938.976804950001,0.3157869367226492,0.16556291390728473,1.0
1000,6,6688.992914711067,0.35827070808274686,0.07947019867549665,1.0
1000,7,3877.6650474045664,0.09711961648576228,0.9205298013245033,1.0
1000,8,5903.637943652182,0.15505837737051084,0.4039735099337748,1.0
1000,9,6398.544047008492,0.25916930377325753,0.2516556291390728,1.0
1000,10,5842.701786297993,0.24960845841060597,0.4039735099337748,1.0
1000,11,7294.554881700187,0.11922207325481039,0.0066225165562914245,1.0
1000,12,6165.267605203811,0.30121803326257174,0.3112582781456954,1.0
1000,13,6412.851412634337,0.03461918926258994,0.304635761589404,1.0
1000,14,5606.393381950278,0.16527132713119425,0.5562913907284768,1.0
1000,15,3434.611414110564,0.027657919621713708,1.0,1.0
1000,16,4698.381423339334,0.25993708121533016,0.5033112582781457,1.0
1000,17,6415.7724347501935,0.31991906114893964,0.23178807947019864,1.0
1000,18,6092.9548770710135,0.1602107160635434,0.3509933774834437,1.0
1000,19,6571.996456676146,0.20359743497277377,0.2781456953642384,1.0
1000,20,6233.220821333854,0.09605769631570983,0.41721854304635764,1.0
1000,21,7896.025608636648,0.708119449387133,0.0,1.0
1000,22,6500.511233683779,0.2836702000009641,0.21192052980132448,1.0
1000,23,6045.396995677187,0.11635952529640547,0.4768211920529801,1.0
1000,24,4530.336696574724,0.05295573623720278,0.8940397350993378,1.0
1000,25,5654.366159634197,0.1578917085427335,0.45695364238410596,1.0
1000,26,7110.548219985476,0.26349353432748107,0.07947019867549665,1.0
1000,27,7052.834788440877,0.3001010840191663,0.07947019867549665,1.0
1000,28,7204.340278899229,0.16888543804560618,0.019867549668874163,1.0
1000,29,5608.924741427858,0.1659504132723005,0.5496688741721854,1.0
1000,30,5711.494484604542,0.3326287695974054,0.4039735099337748,1.0
1000,31,4021.0219360784267,0.25330372560265774,0.5960264900662251,1.0
1000,32,6284.6504841460155,0.11825590067876415,0.3509933774834437,1.0
1000,33,5732.012817736659,0.13461674311246316,0.509933774834437,1.0
1000,34,6333.283800139614,0.21141848333385085,0.304635761589404,1.0
1000,35,7025.577178993912,0.12447942802447608,0.11258278145695366,1.0
1000,36,7129.6940577493515,0.17823858091910624,0.06622516556291391,1.0
1000,37,7123.1588568034895,0.24405920916149634,0.07284768211920534,1.0
1000,38,6359.867238412387,0.08347462749831605,0.36423841059602646,1.0
1000,39,6768.652524116042,0.0748375651353742,0.20529801324503316,1.0
1000,40,6711.3959732414405,0.24760654156490403,0.21192052980132448,1.0
1000,41,6221.485401023556,0.14298548069181707,0.4105960264900662,1.0
1000,42,5144.146901482308,0.20569760400489134,0.5960264900662251,1.0
1000,43,6967.3226574321225,0.2566468338891801,0.1258278145695364,1.0
1100,0,1172.0358112799638,0.05484682245219445,1.0,1.0
1100,1,1152.740816460553,0.1274273991423582,1.0,1.0
1100,2,6052.087064982146,0.2797636909779233,0.3509933774834437,1.0
1100,3,6632.449979010766,0.1330431626650517,0.2516556291390728,1.0
1100,4,6938.976804950001,0.3157869367226492,0.16556291390728473,1.0
1100,5,6688.992914711067,0.35827070808274686,0.07947019867549665,1.0
1100,6,3877.6650474045664,0.09711961648576228,0.9205298013245033,1.0
1100,7,6398.544047008492,0.25916930377325753,0.2516556291390728,1.0
1100,8,5842.701786297993,0.24960845841060597,0.4039735099337748,1.0
1100,9,5606.393381950278,0.16527132713119425,0.5562913907284768,1.0
1100,10,3434.611414110564,0.027657919621713708,1.0,1.0
1100,11,4698.381423339334,0.25993708121533016,0.5033112582781457,1.0
1100,12,6415.7724347501935,0.31991906114893964,0.23178807947019864,1.0
1100,13,6092.9548770710135,0.1602107160635434,0.3509933774834437,1.0
1100,14,6571.996456676146,0.20359743497277377,0.2781456953642384,1.0
1100,15,7896.025608636648,0.708119449387133,0.0,1.0
1100,16,6500.511233683779,0.2836702000009641,0.21192052980132448,1.0
1100,17,4530.336696574724,0.05295573623720278,0.8940397350993378,1.0
1100,18,5711.494484604542,0.3326287695974054,0.4039735099337748,1.0
1100,19,4021.0219360784267,0.25330372560265774,0.5960264900662251,1.0
1100,20,6284.6504841460155,0.11825590067876415,0.3509933774834437,1.0
1100,21,6333.283800139614,0.21141848333385085,0.304635761589404,1.0
1100,22,7025.577178993912,0.12447942802447608,0.11258278145695366,1.0
1100,23,6768.652524116042,0.0748375651353742,0.20529801324503316,1.0
1100,24,6711.3959732414405,0.24760654156490403,0.21192052980132448,1.0
1100,25,5144.146901482308,0.20569760400489134,0.5960264900662251,1.0
1100,26,6967.3226574321225,0.2566468338891801,0.1258278145695364,1.0
1100,27,5733.900103125243,0.2773328184051849,0.4039735099337748,1.0
1100,28,7033.597766384176,0.07313846764209382,0.11258278145695366,1.0
1100,29,5673.361609086874,0.15199337573079652,0.4635761589403974,1.0
1100,30,6774.30920955634,0.033201424882053916,0.21192052980132448,1.0
1100,31,6247.179035943187,0.11145753199367574,0.41721854304635764,1.0
1100,32,6165.3501002231715,0.3142005795417165,0.3112582781456954,1.0
1100,33,7332.77358187692,0.3183012580713969,0.05960264900662249,1.0
1100,34,6471.829458480815,0.07834229594246742,0.304635761589404,1.0
1100,35,6333.091561969957,0.30139641615515744,0.2582781456953642,1.0
1100,36,6056.655923367525,0.11408465531564584,0.4768211920529801,1.0
1100,37,5906.683297427508,0.15501091312904453,0.4039735099337748,1.0
1100,38,6367.400298741012,0.0833915365107201,0.36423841059602646,1.0
1100,39,6975.826504908069,0.23204506968288172,0.1258278145695364,1.0
1100,40,5783.623191518829,0.11785480941822532,0.5033112582781457,1.0
1100,41,5611.9865978790185,0.1666946921792556,0.543046357615894,1.0
1200,0,1172.0358112799638,0.05484682245219445,1.0,1.0
1200,1,1152.740816460553,0.1274273991423582,1.0,1.0
1200,2,6632.449979010766,0.1330431626650517,0.2516556291390728,1.0
1200,3,6938.976804950001,0.3157869367226492,0.16556291390728473,1.0
1200,4,6688.992914711067,0.35827070808274686,0.07947019867549665,1.0
1200,5,3877.6650474045664,0.09711961648576228,0.9205298013245033,1.0
1200,6,6398.544047008492,0.25916930377325753,0.2516556291390728,1.0
1200,7,5842.701786297993,0.24960845841060597,0.4039735099337748,1.0
1200,8,5606.393381950278,0.16527132713119425,0.5562913907284768,1.0
1200,9,3434.611414110564,0.027657919621713708,1.0,1.0
1200,10,4698.381423339334,0.25993708121533016,0.5033112582781457,1.0
1200,11,6415.7724347501935,0.31991906114893964,0.23178807947019864,1.0
1200,12,6571.996456676146,0.20359743497277377,0.2781456953642384,1.0
1200,13,6500.511233683779,0.2836702000009641,0.21192052980132448,1.0
1200,14,5711.494484604542,0.3326287695974054,0.4039735099337748,1.0
1200,15,4021.0219360784267,0.25330372560265774,0.5960264900662251,1.0
1200,16,6333.283800139614,0.21141848333385085,0.304635761589404,1.0
1200,17,5144.146901482308,0.20569760400489134,0.5960264900662251,1.0
1200,18,6247.179035943187,0.11145753199367574,0.41721854304635764,1.0
1200,19,6165.3501002231715,0.3142005795417165,0.3112582781456954,1.0
1200,20,7332.77358187692,0.3183012580713969,0.05960264900662249,1.0
1200,21,6471.829458480815,0.07834229594246742,0.304635761589404,1.0
1200,22,6333.091561969957,0.30139641615515744,0.2582781456953642,1.0
1200,23,6056.655923367525,0.11408465531564584,0.4768211920529801,1.0
1200,24,5906.683297427508,0.15501091312904453,0.4039735099337748,1.0
1200,25,6367.400298741012,0.0833915365107201,0.36423841059602646,1.0
1200,26,5783.623191518829,0.11785480941822532,0.5033112582781457,1.0
1200,27,5722.4450569957535,0.17080054345687057,0.543046357615894,1.0
1200,28,6050.495559259556,0.31703253602969367,0.35761589403973515,1.0
1200,29,7896.025608636648,0.7359105727538964,0.0,1.0
1200,30,6985.670494095819,0.2537720301529463,0.11920529801324509,1.0
1200,31,6855.352329556275,0.2495335047110725,0.22516556291390732,1.0
1200,32,6042.213399936193,0.07855237198760295,0.5165562913907285,1.0
1200,33,4860.835939602597,0.031522051392526555,0.7152317880794702,1.0
1200,34,6365.835427970942,0.19009055646467143,0.304635761589404,1.0
1200,35,4660.9156265723705,0.05491373219307667,0.8675496688741722,1.0
1200,36,6285.943061466365,0.2534874270066164,0.3509933774834437,1.0
1200,37,5770.6872968709185,0.26186538093403794,0.4039735099337748,1.0
1200,38,7034.239121481195,0.12436653056290758,0.11258278145695366,1.0
1300,0,1172.0358112799638,0.05484682245219445,1.0,1.0
1300,1,1152.740816460553,0.1274273991423582,1.0,1.0
1300,2,6938.976804950001,0.3157869367226492,0.16556291390728473,1.0
1300,3,6688.992914711067,0.35827070808274686,0.07947019867549665,1.0
1300,4,5606.393381950278,0.16527132713119425,0.5562913907284768,1.0
1300,5,4698.381423339334,0.25993708121533016,0.5033112582781457,1.0
1300,6,4021.0219360784267,0.25330372560265774,0.5960264900662251,1.0
1300,7,5144.146901482308,0.20569760400489134,0.5960264900662251,1.0
1300,8,6247.179035943187,0.11145753199367574,0.41721854304635764,1.0
1300,9,6165.3501002231715,0.3142005795417165,0.3112582781456954,1.0
1300,10,7332.77358187692,0.3183012580713969,0.05960264900662249,1.0
1300,11,6333.091561969957,0.30139641615515744,0.2582781456953642,1.0
1300,12,5722.4450569957535,0.17080054345687057,0.543046357615894,1.0
1300,13,6050.495559259556,0.31703253602969367,0.35761589403973515,1.0
1300,14,7896.025608636648,0.7359105727538964,0.0,1.0
1300,15,6985.670494095819,0.2537720301529463,0.11920529801324509,1.0
1300,16,6855.352329556275,0.2495335047110725,0.22516556291390732,1.0
1300,17,6042.213399936193,0.07855237198760295,0.5165562913907285,1.0
1300,18,4860.835939602597,0.031522051392526555,0.7152317880794702,1.0
1300,19,4660.9156265723705,0.05491373219307667,0.8675496688741722,1.0
1300,20,7034.239121481195,0.12436653056290758,0.11258278145695366,1.0
1300,21,3807.4835287143733,0.027928047703494354,0.9867549668874173,1.0
1300,22,6492.479833797291,0.2789932718866559,0.3708609271523179,1.0
1300,23,6444.6449446069,0.3025899244451694,0.23841059602649006,1.0
1300,24,5857.395595741838,0.16933933403976564,0.4768211920529801,1.0
1300,25,6999.511608009485,0.23359176755317862,0.11258278145695366,1.0
1300,26,6059.510835340673,0.11646897426516692,0.4768211920529801,1.0
1300,27,6209.375373834953,0.1561820796766561,0.42384105960264906,1.0
1300,28,6972.092413080427,0.3210216566459624,0.14569536423841056,1.0
1300,29,4766.709285977043,0.056265513132910706,0.847682119205298,1.0
1300,30,5972.4503463134,0.11555453451448114,0.5033112582781457,1.0
1300,31,6528.159230381285,0.25469748524899793,0.2715231788079471,1.0
1300,32,5748.480457654392,0.10914442405486868,0.576158940397351,1.0
1300,33,4096.202990621014,0.06458633900019049,0.9470198675496688,1.0
1300,34,5996.939185408594,0.26874080827345986,0.4039735099337748,1.0
1300,35,6941.993546223174,0.19013195804567415,0.1589403973509934,1.0
1300,36,6742.84295122101,0.2323493826219198,0.2582781456953642,1.0
1300,37,6679.783862669902,0.2773994291566602,0.20529801324503316,1.0
1300,38,5833.37002529683,0.32129947140367093,0.4039735099337748,1.0
1400,0,1172.0358112799638,0.05484682245219445,1.0,1.0
1400,1,1152.740816460553,0.1274273991423582,1.0,1.0
1400,2,6938.976804950001,0.3157869367226492,0.16556291390728473,1.0
1400,3,5606.393381950278,0.16527132713119425,0.5562913907284768,1.0
1400,4,4698.381423339334,0.25993708121533016,0.5033112582781457,1.0
1400,5,4021.0219360784267,0.25330372560265774,0.5960264900662251,1.0
1400,6,5144.146901482308,0.20569760400489134,0.5960264900662251,1.0
1400,7,6247.179035943187,0.11145753199367574,0.41721854304635764,1.0
1400,8,6165.3501002231715,0.3142005795417165,0.3112582781456954,1.0
1400,9,7332.77358187692,0.3183012580713969,0.05960264900662249,1.0
1400,10,5722.4450569957535,0.17080054345687057,0.543046357615894,1.0
1400,11,6050.495559259556,0.31703253602969367,0.35761589403973515,1.0
1400,12,7896.025608636648,0.7359105727538964,0.0,1.0
1400,13,6985.670494095819,0.2537720301529463,0.11920529801324509,1.0
1400,14,6855.352329556275,0.2495335047110725,0.22516556291390732,1.0
1400,15,6042.213399936193,0.07855237198760295,0.5165562913907285,1.0
1400,16,4860.835939602597,0.031522051392526555,0.7152317880794702,1.0
1400,17,4660.9156265723705,0.05491373219307667,0.8675496688741722,1.0
1400,18,7034.239121481195,0.12436653056290758,0.11258278145695366,1.0
1400,19,3807.4835287143733,0.027928047703494354,0.9867549668874173,1.0
1400,20,6492.479833797291,0.2789932718866559,0.3708609271523179,1.0
1400,21,6209.375373834953,0.1561820796766561,0.42384105960264906,1.0
1400,22,6972.092413080427,0.3210216566459624,0.14569536423841056,1.0
1400,23,4766.709285977043,0.056265513132910706,0.847682119205298,1.0
1400,24,5972.4503463134,0.11555453451448114,0.5033112582781457,1.0
1400,25,5748.480457654392,0.10914442405486868,0.576158940397351,1.0
1400,26,5996.939185408594,0.26874080827345986,0.4039735099337748,1.0
1400,27,6941.993546223174,0.19013195804567415,0.1589403973509934,1.0
1400,28,5833.37002529683,0.32129947140367093,0.4039735099337748,1.0
1400,29,6710.4715619337685,0.26143079024715826,0.21192052980132448,1.0
