Ak,irri,env,fld_c,Kp,Name
4217.511832,0.401368463,0.662251656,0,832.7613122,Other solutions
4218.685784,0.395514981,0.662251656,0,833.0973433,Other solutions
4224.303778,0.146361249,0.662251656,0,835.9182582,Other solutions
4216.711665,0.867269255,0.655629139,0,820.8927162,Other solutions
4229.933393,0.785718991,0.655629139,0,825.8375697,Other solutions
4231.80378,0.709492958,0.655629139,0,828.5734669,Other solutions
4234.522157,0.651740723,0.655629139,0,829.3715114,Other solutions
4234.083775,0.647520943,0.655629139,0,830.0518716,Other solutions
4232.01851,0.556240693,0.655629139,0,831.5449705,Other solutions
4232.412238,0.50239933,0.655629139,0,832.8381644,Other solutions
4233.003832,0.48270101,0.655629139,0,833.5643844,Other solutions
4230.668967,0.409787104,0.655629139,0,834.0526546,Other solutions
4235.069914,0.390309369,0.655629139,0,834.9347753,Other solutions
4231.457159,0.32702446,0.655629139,0,836.2472302,Other solutions
4229.400495,0.155010175,0.655629139,0,837.0944803,Other solutions
4232.831467,0.139533905,0.655629139,0,837.6167689,Other solutions
4251.299959,0.860907788,0.642384106,0,827.5581152,Other solutions
4264.350864,0.816234722,0.642384106,0,830.3342001,Other solutions
4271.86561,0.750666452,0.642384106,0,834.0325344,Other solutions
4267.348252,0.688993322,0.642384106,0,835.7043438,Other solutions
4269.153732,0.595388295,0.642384106,0,838.3596414,Other solutions
4268.405628,0.531331063,0.642384106,0,839.1147077,Other solutions
4269.354053,0.496119133,0.642384106,0,839.7434401,Other solutions
4261.779371,0.451124812,0.642384106,0,840.5613355,Other solutions
4268.473893,0.420612435,0.642384106,0,840.6088815,Other solutions
4266.290592,0.383258051,0.642384106,0,842.7073084,Other solutions
4266.758368,0.371739934,0.642384106,0,841.5964429,Other solutions
4262.935461,0.332176236,0.642384106,0,843.4569943,Other solutions
4268.378917,0.267015316,0.642384106,0,844.2772339,Other solutions
4270.572324,0.16127863,0.642384106,0,845.1717543,Other solutions
4271.061396,0.110138924,0.642384106,0,845.2952146,Other solutions
4268.715278,0.863927029,0.635761589,0,831.345303,Other solutions
4272.302405,0.826128289,0.635761589,0,833.2726745,Other solutions
4285.712692,0.752712725,0.635761589,0,836.7502895,Other solutions
4285.706143,0.707335011,0.635761589,0,839.0119084,Other solutions
4287.44958,0.696345109,0.635761589,0,839.1024061,Other solutions
4286.686136,0.656112466,0.635761589,0,839.9864179,Other solutions
4285.736494,0.644307816,0.635761589,0,840.3745634,Other solutions
4286.440851,0.553104814,0.635761589,0,841.8683381,Other solutions
4285.651018,0.541551177,0.635761589,0,843.135883,Other solutions
4281.795687,0.440895009,0.635761589,0,843.5502244,Other solutions
4280.86361,0.43754121,0.635761589,0,844.7741324,Other solutions
4280.182164,0.372454725,0.635761589,0,845.2296923,Other solutions
4281.001276,0.355999452,0.635761589,0,844.9855341,Other solutions
4281.176512,0.182388597,0.635761589,0,847.3604266,Other solutions
4281.910253,0.154537846,0.635761589,0,846.2514231,Other solutions
4318.990047,0.864176159,0.622516556,0,841.7112151,Other solutions
4313.015453,0.774668185,0.622516556,0,842.7155541,Other solutions
4318.329538,0.724405012,0.622516556,0,843.9839129,Other solutions
4318.158135,0.645905656,0.622516556,0,846.6005745,Other solutions
4320.159495,0.566403786,0.622516556,0,848.9405328,Other solutions
4309.845687,0.501833674,0.622516556,0,849.5971702,Other solutions
4324.882099,0.452017081,0.622516556,0,852.6769581,Other solutions
4313.995913,0.181254799,0.622516556,0,853.9965979,Other solutions
4332.228159,0.826521939,0.61589404,0,843.1688481,Other solutions
4324.722812,0.761451446,0.61589404,0,843.5292052,Other solutions
4322.120249,0.760078202,0.61589404,0,845.042399,Other solutions
4323.236479,0.720877471,0.61589404,0,845.2789209,Other solutions
4328.75929,0.670783619,0.61589404,0,847.9036613,Other solutions
4336.935875,0.620156176,0.61589404,0,850.6618329,Other solutions
4337.671436,0.568039593,0.61589404,0,852.5651612,Other solutions
4345.423993,0.452524247,0.61589404,0,856.5814468,Other solutions
4320.756581,0.874137479,0.609271523,0,841.5521499,Other solutions
4352.75601,0.526624018,0.609271523,0,857.3647883,Other solutions
4357.383711,0.844198133,0.602649007,0,849.2888816,Other solutions
4353.257987,0.831527637,0.602649007,0,849.9551254,Other solutions
4357.083271,0.787811726,0.602649007,0,850.9581646,Other solutions
4358.729057,0.722773701,0.602649007,0,852.9898905,Other solutions
4359.859283,0.66390591,0.602649007,0,855.5800956,Other solutions
4360.645456,0.553649893,0.602649007,0,856.756003,Other solutions
4361.201219,0.451278619,0.602649007,0,858.3689699,Other solutions
4361.314925,0.445066855,0.602649007,0,858.8555871,Other solutions
4357.825226,0.427893604,0.602649007,0,860.0251754,Other solutions
4359.478487,0.38892437,0.602649007,0,859.1352607,Other solutions
4364.386536,0.184013031,0.602649007,0,863.4648939,Other solutions
1000,0,0,-1,180,Min
5100,1,1,0,1000,Max
4463.174791,0.900140312,0.59602649,0,869.2540201,Fair hydropower
4456.590266,0.860016892,0.59602649,0,869.5475411,Fair hydropower
4453.669285,0.850016245,0.59602649,0,870.0943527,Fair hydropower
4456.686017,0.822160661,0.59602649,0,871.1403416,Fair hydropower
4454.854839,0.814927335,0.59602649,0,871.5448571,Fair hydropower
4458.617343,0.770201093,0.59602649,0,872.6977481,Fair hydropower
4457.751262,0.757919422,0.59602649,0,873.5933689,Fair hydropower
4458.557201,0.716497106,0.59602649,0,874.301814,Fair hydropower
4457.512871,0.704820414,0.59602649,0,874.7041815,Fair hydropower
4459.057566,0.695156365,0.59602649,0,873.1011568,Fair hydropower
4458.802877,0.65625058,0.59602649,0,875.7250115,Fair hydropower
4462.553957,0.634870245,0.59602649,0,876.4439801,Fair hydropower
4458.013071,0.609538351,0.59602649,0,877.0046566,Fair hydropower
4455.050811,0.608556908,0.59602649,0,877.5552753,Fair hydropower
4459.051296,0.602847671,0.59602649,0,876.7822692,Fair hydropower
4459.067681,0.557354855,0.59602649,0,878.5397918,Fair hydropower
4465.105611,0.55642866,0.59602649,0,877.7135727,Fair hydropower
4459.150357,0.548824895,0.59602649,0,879.9176413,Fair hydropower
4465.910689,0.536549232,0.59602649,0,877.6295901,Fair hydropower
4458.44338,0.522856092,0.59602649,0,880.1628143,Fair hydropower
4460.035962,0.509109931,0.59602649,0,879.4270857,Fair hydropower
4464.760362,0.50484878,0.59602649,0,878.6410349,Fair hydropower
4460.306839,0.466185462,0.59602649,0,881.0538721,Fair hydropower
4466.242714,0.416411605,0.59602649,0,881.1826469,Fair hydropower
4461.824866,0.410786696,0.59602649,0,881.5057506,Fair hydropower
4463.030477,0.395742281,0.59602649,0,882.0530287,Fair hydropower
4466.50024,0.391157131,0.59602649,0,879.6052859,Fair hydropower
4463.448877,0.339023061,0.59602649,0,882.8916099,Fair hydropower
4462.346084,0.307613159,0.59602649,0,883.280028,Fair hydropower
4464.149081,0.286288237,0.59602649,0,883.5999774,Fair hydropower
4464.940177,0.215512142,0.59602649,0,883.5524347,Fair hydropower
3338.880119,0.869351274,0.993377483,0,645.1927162,Fair environment
3343.260153,0.825418338,0.993377483,0,647.4457648,Fair environment
3335.948993,0.738418095,0.993377483,0,647.8332105,Fair environment
3342.200583,0.684843669,0.993377483,0,650.569807,Fair environment
3318.619322,0.517527375,0.993377483,0,651.8686161,Fair environment
3334.405706,0.418115973,0.993377483,0,655.0344323,Fair environment
3314.290937,0.003225103,0.993377483,0,658.5480534,Fair environment
3300.296812,0.906835202,0.98013245,0,634.9483139,Fair environment
3367.402072,0.872665426,0.98013245,0,651.2191557,Fair environment
3369.985397,0.868081621,0.98013245,0,650.8594321,Fair environment
3368.904931,0.824111135,0.98013245,0,652.5504632,Fair environment
3367.170082,0.795295853,0.98013245,0,653.1189705,Fair environment
3369.315844,0.727214846,0.98013245,0,654.5140597,Fair environment
3366.664542,0.706668939,0.98013245,0,655.3631541,Fair environment
3370.435598,0.691027273,0.98013245,0,655.899828,Fair environment
3369.911749,0.666144659,0.98013245,0,656.2797111,Fair environment
3375.494578,0.609453038,0.98013245,0,659.3786711,Fair environment
3375.59541,0.573009208,0.98013245,0,660.0092916,Fair environment
3380.139371,0.52224845,0.98013245,0,662.5283197,Fair environment
3371.318305,0.388567065,0.98013245,0,664.447388,Fair environment
3370.892206,0.346621218,0.98013245,0,664.9749657,Fair environment
3346.777287,0.13998306,0.98013245,0,665.0529712,Fair environment
3380.316216,0.852402223,0.973509934,0,653.3819337,Fair environment
3395.174097,0.84172373,0.973509934,0,657.3432662,Fair environment
3391.874911,0.796383215,0.973509934,0,658.3525852,Fair environment
3389.48558,0.735626258,0.973509934,0,659.2722454,Fair environment
3386.949723,0.650679083,0.973509934,0,661.1594817,Fair environment
3385.820498,0.641459314,0.973509934,0,662.2275958,Fair environment
3390.565761,0.587912454,0.973509934,0,664.2740712,Fair environment
3392.938395,0.511637579,0.973509934,0,665.3948798,Fair environment
3384.828978,0.439289089,0.973509934,0,666.1872746,Fair environment
3382.071374,0.339670096,0.973509934,0,667.6188889,Fair environment
3382.120867,0.299023152,0.973509934,0,668.311738,Fair environment
3315.579076,0.901837798,0.960264901,0,637.2827827,Fair environment
3423.578983,0.862579453,0.960264901,0,662.4917977,Fair environment
3423.06959,0.838408651,0.960264901,0,662.5903104,Fair environment
3424.466259,0.754933521,0.960264901,0,665.8475415,Fair environment
3430.056533,0.722188982,0.960264901,0,667.4305461,Fair environment
3425.722308,0.703554338,0.960264901,0,667.5428141,Fair environment
3426.834516,0.672942861,0.960264901,0,668.6979911,Fair environment
3429.938536,0.601554125,0.960264901,0,670.0669149,Fair environment
3429.117763,0.575334902,0.960264901,0,671.4917011,Fair environment
3429.556431,0.541989663,0.960264901,0,672.2057851,Fair environment
3430.551368,0.487840243,0.960264901,0,673.2635418,Fair environment
3421.564625,0.419924431,0.960264901,0,673.8475061,Fair environment
3430.38683,0.395029792,0.960264901,0,675.004854,Fair environment
3418.542,0.261900492,0.960264901,0,676.2741757,Fair environment
3425.242078,0.166237001,0.960264901,0,677.0165625,Fair environment
3443.787557,0.87256424,0.953642384,0,666.1095189,Fair environment
3442.875003,0.814016152,0.953642384,0,667.1682005,Fair environment
3441.389983,0.777335451,0.953642384,0,667.7271515,Fair environment
3438.6927,0.752358782,0.953642384,0,668.1957309,Fair environment
3447.16524,0.710896248,0.953642384,0,671.2113727,Fair environment
3450.229718,0.690324845,0.953642384,0,671.9964155,Fair environment
3446.37868,0.649333525,0.953642384,0,672.3871338,Fair environment
3444.608328,0.636279025,0.953642384,0,672.624933,Fair environment
3441.09304,0.557916265,0.953642384,0,674.047807,Fair environment
3440.929446,0.522261406,0.953642384,0,674.73228,Fair environment
3443.105113,0.474831831,0.953642384,0,676.3569173,Fair environment
3438.560544,0.429456776,0.953642384,0,676.8002802,Fair environment
3447.444386,0.392747865,0.953642384,0,679.2529592,Fair environment
3436.188239,0.092894372,0.953642384,0,679.5379384,Fair environment
3479.190828,0.865192298,0.940397351,0,673.3622452,Fair environment
3483.337443,0.843914356,0.940397351,0,674.6426338,Fair environment
3479.807379,0.808788634,0.940397351,0,675.2845672,Fair environment
3480.411131,0.797982949,0.940397351,0,675.8492465,Fair environment
3476.707748,0.755886783,0.940397351,0,676.5679108,Fair environment
3479.37231,0.754960644,0.940397351,0,676.3340986,Fair environment
3488.425257,0.700572262,0.940397351,0,679.3991385,Fair environment
3488.419057,0.694252324,0.940397351,0,679.5456934,Fair environment
3485.486201,0.621962737,0.940397351,0,680.8506654,Fair environment
3476.736684,0.562972979,0.940397351,0,681.0417958,Fair environment
3479.804197,0.522260694,0.940397351,0,683.3122088,Fair environment
3462.717257,0.240738137,0.940397351,0,684.2804774,Fair environment
3469.980443,0.158146144,0.940397351,0,687.4667458,Fair environment
3490.094101,0.883024615,0.933774834,0,675.1142423,Fair environment
3489.927055,0.856309438,0.933774834,0,675.6719594,Fair environment
3496.744153,0.812067327,0.933774834,0,678.0732588,Fair environment
3501.903895,0.754754922,0.933774834,0,680.6155104,Fair environment
3496.80481,0.722644556,0.933774834,0,681.1126024,Fair environment
3493.784519,0.659634416,0.933774834,0,682.2198437,Fair environment
3497.640224,0.657037927,0.933774834,0,681.6357356,Fair environment
3492.699251,0.556751406,0.933774834,0,684.2410535,Fair environment
3494.048349,0.508633305,0.933774834,0,685.9364536,Fair environment
3498.826776,0.488780735,0.933774834,0,687.2236336,Fair environment
3480.013071,0.25835363,0.933774834,0,687.74055,Fair environment
3481.743895,0.202810188,0.933774834,0,688.9785285,Fair environment
3482.556687,0.158387728,0.933774834,0,690.1761284,Fair environment
3484.703312,0.105669757,0.933774834,0,691.0250993,Fair environment
3534.001247,0.863271694,0.920529801,0,684.6970293,Fair environment
3532.465438,0.842487699,0.920529801,0,685.1404281,Fair environment
3530.846246,0.767331494,0.920529801,0,685.7821022,Fair environment
3536.782942,0.741180528,0.920529801,0,688.6461881,Fair environment
3535.763426,0.679531631,0.920529801,0,689.6161232,Fair environment
3533.247948,0.602229463,0.920529801,0,690.8519249,Fair environment
3535.407254,0.560085238,0.920529801,0,691.9417035,Fair environment
3530.432542,0.555296747,0.920529801,0,692.2133633,Fair environment
3536.971822,0.504209137,0.920529801,0,694.7432282,Fair environment
3535.415746,0.451904646,0.920529801,0,695.6601015,Fair environment
3541.193932,0.38410528,0.920529801,0,697.4912896,Fair environment
3517.344684,0.154478832,0.920529801,0,697.515838,Fair environment
3522.196629,0.146207098,0.920529801,0,698.8763183,Fair environment
3554.226482,0.853562495,0.913907285,0,687.6287443,Fair environment
3551.650122,0.750292356,0.913907285,0,691.2579066,Fair environment
3554.760535,0.731182189,0.913907285,0,692.0854379,Fair environment
3554.078236,0.697101913,0.913907285,0,693.9658133,Fair environment
3551.895125,0.661928548,0.913907285,0,694.4351897,Fair environment
3551.630628,0.550486798,0.913907285,0,697.1538447,Fair environment
3552.320206,0.544870233,0.913907285,0,697.3873653,Fair environment
3547.922507,0.351534388,0.913907285,0,700.1402254,Fair environment
3541.009879,0.15734896,0.913907285,0,702.5213164,Fair environment
3547.896557,0.143787699,0.913907285,0,702.5585425,Fair environment
3585.352925,0.850661069,0.900662252,0,695.4132582,Fair environment
3591.226115,0.803450097,0.900662252,0,697.3218847,Fair environment
3590.570857,0.751721221,0.900662252,0,698.664521,Fair environment
3586.675974,0.655979187,0.900662252,0,700.6151781,Fair environment
3587.838354,0.592426342,0.900662252,0,702.669841,Fair environment
3593.721877,0.455762986,0.900662252,0,706.5117395,Fair environment
3590.927021,0.355058204,0.900662252,0,707.7534988,Fair environment
3579.10778,0.257332897,0.900662252,0,708.0805098,Fair environment
3599.246549,0.203219173,0.900662252,0,710.1328404,Fair environment
3604.585645,0.850121976,0.894039735,0,698.0004541,Fair environment
3608.139052,0.80347176,0.894039735,0,700.8535894,Fair environment
3601.722707,0.725311155,0.894039735,0,701.3441045,Fair environment
3607.708061,0.695816413,0.894039735,0,702.9974333,Fair environment
3607.256823,0.674129281,0.894039735,0,703.8686932,Fair environment
3606.540365,0.65495058,0.894039735,0,704.533709,Fair environment
3606.39526,0.626319029,0.894039735,0,705.4799451,Fair environment
3608.694886,0.572559783,0.894039735,0,707.4628753,Fair environment
3601.659887,0.490227581,0.894039735,0,708.2520273,Fair environment
3595.798813,0.356520729,0.894039735,0,708.808467,Fair environment
3592.632261,0.325455158,0.894039735,0,710.6659763,Fair environment
3599.482459,0.321088484,0.894039735,0,709.3433432,Fair environment
3599.827012,0.251326709,0.894039735,0,710.056136,Fair environment
3595.624601,0.225839398,0.894039735,0,713.0192145,Fair environment
3612.590938,0.192324131,0.894039735,0,713.929482,Fair environment
3601.594875,0.185469253,0.894039735,0,714.3766756,Fair environment
3619.536737,0.85297037,0.880794702,0,701.502691,Fair environment
3634.904954,0.832030615,0.880794702,0,705.0029716,Fair environment
3633.464984,0.756557629,0.880794702,0,707.0168635,Fair environment
3643.484069,0.720441643,0.880794702,0,710.3696041,Fair environment
3642.990021,0.641291328,0.880794702,0,711.6352245,Fair environment
3639.802297,0.564007906,0.880794702,0,712.4191342,Fair environment
3648.60995,0.508417409,0.880794702,0,717.1201046,Fair environment
3627.253984,0.166217382,0.880794702,0,719.2619711,Fair environment
3653.338343,0.909492465,0.874172185,0,706.5721696,Fair environment
3650.732622,0.855209206,0.874172185,0,707.1055542,Fair environment
3661.311592,0.815721409,0.874172185,0,710.9532455,Fair environment
3658.803881,0.799978179,0.874172185,0,711.0770993,Fair environment
3660.550417,0.742098615,0.874172185,0,713.3689495,Fair environment
3660.278511,0.694908886,0.874172185,0,713.7821853,Fair environment
3655.269993,0.623703563,0.874172185,0,714.1020433,Fair environment
3667.257213,0.594095253,0.874172185,0,718.7890132,Fair environment
3662.445797,0.487387495,0.874172185,0,720.3015763,Fair environment
3650.488547,0.207961197,0.874172185,0,722.6168004,Fair environment
3659.503668,0.158828659,0.874172185,0,723.5768631,Fair environment
3678.283348,0.857145551,0.860927152,0,713.3845555,Fair environment
3692.661,0.814680665,0.860927152,0,717.0893659,Fair environment
3693.789753,0.794085797,0.860927152,0,717.4570991,Fair environment
3692.658233,0.751386752,0.860927152,0,718.6331556,Fair environment
3696.748204,0.700692732,0.860927152,0,721.0459787,Fair environment
3689.821794,0.601794215,0.860927152,0,721.9723903,Fair environment
3687.283189,0.587514691,0.860927152,0,723.2776223,Fair environment
3699.429069,0.515279526,0.860927152,0,726.7709365,Fair environment
3698.272746,0.46727791,0.860927152,0,727.5933704,Fair environment
3694.301673,0.397155183,0.860927152,0,728.3267691,Fair environment
